number,name,position,height,weight,birth_date,experience,college,team
5,Jannero Pargo,PG,6-1,175,"October 22, 1979",10,University of Arkansas,CHARLOTTE HORNETS
22,Brian Roberts,PG,6-1,173,"December 3, 1985",2,University of Dayton,CHARLOTTE HORNETS
1,Lance Stephenson,SG,6-6,230,"September 5, 1990",4,University of Cincinnati,CHARLOTTE HORNETS
44,Jeffery Taylor,SF,6-7,225,"May 23, 1989",2,Vanderbilt University,CHARLOTTE HORNETS
11,Noah Vonleh,PF,6-9,250,"August 24, 1995",R,Indiana University,CHARLOTTE HORNETS
15,Kemba Walker,PG,6-1,184,"May 8, 1990",3,University of Connecticut,CHARLOTTE HORNETS
2,Marvin Williams,PF,6-9,237,"June 19, 1986",9,University of North Carolina,CHARLOTTE HORNETS
7,Mo Williams,PG,6-1,198,"December 19, 1982",11,University of Alabama,CHARLOTTE HORNETS
40,Cody Zeller,C,7-0,240,"October 5, 1992",1,Indiana University,CHARLOTTE HORNETS
3,Dewayne Dedmon,C,7-0,245,"August 12, 1989",1,University of Southern California,ORLANDO MAGIC
10,Evan Fournier,SG,6-7,205,"October 29, 1992",2,,ORLANDO MAGIC
8,Channing Frye,PF,7-0,255,"May 17, 1983",8,University of Arizona,ORLANDO MAGIC
00,Aaron Gordon,PF,6-9,220,"September 16, 1995",R,University of Arizona,ORLANDO MAGIC
7,Ben Gordon,SG,6-3,200,"April 4, 1983",10,University of Connecticut,ORLANDO MAGIC
34,Willie Green,SG,6-4,200,"July 28, 1981",11,University of Detroit Mercy,ORLANDO MAGIC
21,Maurice Harkless,SF,6-9,220,"May 11, 1993",2,St. John's University,ORLANDO MAGIC
12,Tobias Harris,SF,6-9,235,"July 15, 1992",3,University of Tennessee,ORLANDO MAGIC
11,Devyn Marble,SG,6-6,200,"September 21, 1992",R,University of Iowa,ORLANDO MAGIC
44,Andrew Nicholson,PF,6-9,250,"December 8, 1989",2,St. Bonaventure University,ORLANDO MAGIC
2,Kyle O'Quinn,PF,6-10,250,"March 26, 1990",2,Norfolk State University,ORLANDO MAGIC
5,Victor Oladipo,SG,6-4,210,"May 4, 1992",1,Indiana University,ORLANDO MAGIC
4,Elfrid Payton,PG,6-4,185,"February 22, 1994",R,University of Louisiana at Lafayette,ORLANDO MAGIC
13,Luke Ridnour,PG,6-2,175,"February 13, 1981",11,University of Oregon,ORLANDO MAGIC
9,Nikola Vucevic,C,7-0,260,"October 24, 1990",3,University of Southern California,ORLANDO MAGIC
